Fecha,, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
21/6/2021,, GRITO DE ASENCIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, MALDONADO, SAN CARLOS, 1, 690065, 6148830 
27/7/2021,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, PAYSANDU, PAYSANDU, 1, 398305, 6424485 
4/8/2021,, AVENIDA GENERAL RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, MONTEVIDEO, MONTEVIDEO, 1, 578245, 6137435 
20/7/2021,, PEDRO GIRALT, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, MONTEVIDEO, MONTEVIDEO, 1, 569510, 6142105 
3/8/2021,, BOULEVARD GENERAL JOSE G. ARTIGAS, DESPISTE, GRAVE, MARTES, 1, PAYSANDU, PAYSANDU, 1, 399315, 6424800 
15/9/2021,, GRECIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, MONTEVIDEO, MONTEVIDEO, 1, 568655, 6139175 
5/7/2021,, RUTA 59, DESPISTE, LEVE, LUNES, 20, TACUAREMBO, SIN DATOS, 1, 609280, 6468520 
4/6/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 23, PAYSANDU, CHACRAS DE PAYSANDU, 1, 400975, 6420560 
22/5/2021,, AVENIDA ARMANDO I BARBIERI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 6, SALTO, SALTO, 1, 408830, 6527570 
7/7/2021,, NUMERO SEIS, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 12, SALTO, SALTO, 1, 407130, 6524855 
29/7/2021,, AVENIDA DE LAS INSTRUCCIONES, ATROPELLO DE ANIMALES, LEVE, JUEVES, 17, MONTEVIDEO, MONTEVIDEO, 1, 573175, 6144030 
7/7/2021,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 2, ROCHA, CHUY, 1, 828565, 6265885 
28/7/2021,, SANTIAGO LAWRY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, RIO NEGRO, FRAY BENTOS, 1, 378555, 6334990 
16/8/2021,, AMARO F. RAMOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 7, ARTIGAS, ARTIGAS, 1, 551135, 6637370 
11/9/2021,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 5, COLONIA, COLONIA DEL SACRAMENTO, 1, 422990, 6186210 
9/4/2021,, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, ATROPELLO DE PEATÓN, LEVE, VIERNES, 16, MONTEVIDEO, MONTEVIDEO, 1, 568325, 6140640 
13/6/2021,, LIEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 20, MONTEVIDEO, MONTEVIDEO, 1, 586465, 6139825 
3/5/2021,, AVENIDA AGRACIADA, ATROPELLO DE PEATÓN, LEVE, LUNES, 11, MONTEVIDEO, MONTEVIDEO, 1, 571795, 6142115 
31/7/2021,, FRANCISCO AGUILAR, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 10, MALDONADO, MALDONADO, 1, 686590, 6136635 
25/5/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 19, COLONIA, SIN DATOS, 1, 447150, 6200515 
24/8/2021,, AVENIDA ENRIQUE AMORIN, CAÍDA, LEVE, MARTES, 14, SALTO, SALTO, 1, 411215, 6527975 
31/8/2021,, JACINTO MARIA ALVARIZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, MALDONADO, SAN CARLOS, 1, 690285, 6149240 
8/9/2021,, VERACIERTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 10, MONTEVIDEO, MONTEVIDEO, 1, 579725, 6142500 
15/9/2021,, INTENDENTE P. INVERNIZZI, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 12, SALTO, SALTO, 1, 407020, 6525395 
15/9/2021,, BOULEVARD ESPAÑA, COLISIÓN CON OBSTÁCULO EN CALZADA, GRAVE, MIÉRCOLES, 15, MONTEVIDEO, MONTEVIDEO, 1, 576110, 6136645 
12/9/2021,, COSTANERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 17, COLONIA, COLONIA DEL SACRAMENTO, 1, 422525, 6186570 
11/8/2021,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, SAN JOSE, SAN JOSE DE MAYO, 1, 526140, 6200175 
11/8/2021,, DOCTOR ALBERTO D. ROLDAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, PAYSANDU, NUEVO PAYSANDU, 1, 398430, 6426730 
3/4/2021,, PUENTE CASTELLS RUTA 21, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 13, COLONIA, SIN DATOS, 1, 374055, 6242905 
28/9/2021,, VIA_PUBLICA, DESPISTE, LEVE, MARTES, 4, MONTEVIDEO, MONTEVIDEO, 1, 571785, 6140640 
1/5/2021,, AVENIDA DE LAS INSTRUCCIONES, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 1, MONTEVIDEO, MONTEVIDEO, 1, 576135, 6147505 
22/5/2021,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 8, ROCHA, ROCHA, 1, 744815, 6181165 
9/6/2021,, SIN DATOS, DESPISTE, GRAVE, MIÉRCOLES, 13, CANELONES, SIN DATOS, 1, 604830, 6160380 
28/8/2021,, DOMINGO ARAMBURU, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 14, MONTEVIDEO, MONTEVIDEO, 1, 575250, 6139565 
10/8/2021,, CAMINO OLAZAGASTI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, SORIANO, MERCEDES, 1, 403555, 6318470 
6/7/2021,, DOCTOR LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 18, CANELONES, SIN DATOS, 1, 570715, 6156815 
19/7/2021,, OTEGUI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 15, LAVALLEJA, MINAS, 1, 662440, 6194270 
16/9/2021,, VIA_PUBLICA, CAÍDA, LEVE, JUEVES, 12, FLORIDA, SIN DATOS, 1, 563425, 6263675 
30/9/2021,, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, CANELONES, CANELONES, 1, 565460, 6179765 
24/6/2021,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 16, FLORIDA, SARANDI GRANDE, 1, 561860, 6268350 
30/4/2021,, RUTA 8., ATROPELLO DE ANIMALES, SIN LESIONADOS, VIERNES, 18, LAVALLEJA, SIN DATOS, 1, 706220, 6246985 
27/5/2021,, GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, FLORIDA, FLORIDA, 1, 572430, 6226305 
26/6/2021,, SARANDI, CAÍDA, GRAVE, SÁBADO, 5, COLONIA, ROSARIO, 1, 467335, 6202455 
8/5/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, CANELONES, NEPTUNIA, 1, 603315, 6150810 
9/9/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, CANELONES, SIN DATOS, 1, 577435, 6180145 
22/8/2021,, BENITO CHAIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 20, PAYSANDU, PAYSANDU, 1, 396995, 6422490 
4/8/2021,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 21, PAYSANDU, PAYSANDU, 1, 398610, 6426505 
21/7/2021,, PRESIDENTE FELICIANO ALBERTO VIERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, RIVERA, RIVERA, 1, 638790, 6579955 
25/8/2021,, CALLE 44, DESPISTE, LEVE, MIÉRCOLES, 4, CANELONES, PARQUE DEL PLATA, 1, 618540, 6154805 
16/6/2021,, AVENIDA LUIS BATLLE BERRES, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 14, MONTEVIDEO, MONTEVIDEO, 1, 569145, 6143365 
4/9/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 20, ARTIGAS, PORT. DE HIERRO Y CAMPODONICO, 1, 443260, 6651895 
6/6/2021,, GOBERNADOR VIANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 10, MONTEVIDEO, MONTEVIDEO, 1, 577795, 6141390 
30/7/2021,, MALDONADO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 19, MALDONADO, SAN CARLOS, 1, 690850, 6148275 
7/5/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, CANELONES, SIN DATOS, 1, 595660, 6195550 
12/8/2021,, AVENIDA GENERAL RONDEAU, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, MONTEVIDEO, MONTEVIDEO, 1, 573800, 6137935 
2/8/2021,, SIN DATOS, DESPISTE, LEVE, LUNES, 2, TACUAREMBO, SIN DATOS, 1, 596045, 6476755 
24/8/2021,, SAUCE, ATROPELLO DE PEATÓN, LEVE, MARTES, 14, SALTO, SALTO, 1, 410030, 6526510 
2/7/2021,, JOSE PEDRO VARELA, CAÍDA, LEVE, VIERNES, 16, SORIANO, MERCEDES, 1, 404565, 6319935 
27/6/2021,, AVENIDA EDUARDO VICTOR HAEDO (RUTA 10), CAÍDA, LEVE, DOMINGO, 13, MALDONADO, LAGUNA BLANCA, 1, 697270, 6134895 
21/4/2021,, ATANASIO SIERRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, MALDONADO, PIRIAPOLIS, 1, 658065, 6140650 
4/6/2021,, CRISTOBAL COLON, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, SORIANO, MERCEDES, 1, 404260, 6319010 
6/4/2021,, PEDRO AGORRODY, ATROPELLO DE ANIMALES, LEVE, MARTES, 10, MALDONADO, SAN CARLOS, 1, 689585, 6148495 
2/7/2021,, AVENIDA DE LOS PLATANOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, COLONIA, COLONIA DEL SACRAMENTO, 1, 424475, 6185700 
26/8/2021,, RINCON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 10, RIO NEGRO, YOUNG, 1, 440085, 6381055 
3/9/2021,, AVENIDA CORONEL CARLOS LECUEDER, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 0, ARTIGAS, ARTIGAS, 1, 551030, 6636360 
17/9/2021,, AV. CARDENALES Y CIPRESES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 13, COLONIA, SIN DATOS, 1, 445950, 6190880 
27/8/2021,, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 19, MONTEVIDEO, MONTEVIDEO, 1, 573570, 6137070 
26/8/2021,, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 20, PAYSANDU, PAYSANDU, 1, 399445, 6425610 
28/8/2021,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 7, MONTEVIDEO, MONTEVIDEO, 1, 577200, 6140020 
30/4/2021,, ALBERTO CARACARA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 8, MALDONADO, MALDONADO, 1, 687675, 6136370 
22/5/2021,, JOHN F. KENNEDY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 15, LAVALLEJA, MINAS, 1, 664120, 6195805 
2/8/2021,, CHILE, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 7, CANELONES, SANTA LUCIA, 1, 555755, 6187525 
30/9/2021,, AVENIDA GIANNATTASIO Y AV A LA PLAYA, DESPISTE, LEVE, JUEVES, 22, CANELONES, BARRA DE CARRASCO, 1, 589510, 6141355 
5/8/2021,, RÍO SANTANDER LUCÍA, ATROPELLO DE PEATÓN, LEVE, JUEVES, 16, CANELONES, LAGOMAR, 1, 592540, 6144405 
11/8/2021,, VEINTIUNO DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 11, MONTEVIDEO, MONTEVIDEO, 1, 578910, 6141320 
1/7/2021,, CONCILIACION, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 12, MONTEVIDEO, MONTEVIDEO, 1, 571405, 6141490 
20/6/2021,, RAMBLA ESQ DEL JUNCAL, CAÍDA, LEVE, DOMINGO, 9, CANELONES, PARQUE CARRASCO, 1, 591455, 6141800 
5/9/2021,, RUTA 50-KM 32, DESPISTE, SIN LESIONADOS, DOMINGO, 7, COLONIA, SIN DATOS, 1, 451460, 6216600 
14/6/2021,, GENERAL JOSE G. ARTIGAS, CAÍDA, LEVE, LUNES, 12, CANELONES, COSTA AZUL, 1, 622780, 6151685 
17/4/2021,, RUTA 39 KM 48, DESPISTE, LEVE, SÁBADO, 12, MALDONADO, SIN DATOS, 1, 690745, 6151015 
6/5/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 13, ROCHA, LASCANO, 1, 758220, 6270290 
28/9/2021,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, MONTEVIDEO, MONTEVIDEO, 1, 581870, 6139230 
30/6/2021,, SIN DATOS, ATROPELLO DE PEATÓN, GRAVE, MIÉRCOLES, 6, CANELONES, SIN DATOS, 1, 584180, 6157120 
12/8/2021,, CAMINO CAPITAN CORALIO LACOSTA, ATROPELLO DE PEATÓN, LEVE, JUEVES, 6, MONTEVIDEO, MONTEVIDEO, 1, 578500, 6147510 
17/9/2021,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 7, MONTEVIDEO, MONTEVIDEO, 1, 576150, 6137400 
24/8/2021,, CAMINO MALDONADO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 7, MONTEVIDEO, MONTEVIDEO, 1, 579560, 6142925 
29/8/2021,, JOSEFINA LERENA ACEVEDO, CAÍDA, LEVE, DOMINGO, 15, MALDONADO, EL TESORO, 1, 695005, 6136160 
6/4/2021,, RUTA NRO. 12 KM. 22, DESPISTE, LEVE, MARTES, 8, FLORIDA, SIN DATOS, 1, 587665, 6215540 
4/4/2021,, BOREAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 12, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 557210, 6153075 
7/4/2021,, AVENIDA DOCTOR AMERICO RICALDONI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 10, MONTEVIDEO, MONTEVIDEO, 1, 577465, 6137885 
4/5/2021,, CAMINO PASO RAMOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 6, SORIANO, CHACRAS DE DOLORES, 1, 389390, 6287810 
15/9/2021,, PITANGA, DESPISTE, GRAVE, MIÉRCOLES, 18, CANELONES, SALINAS, 1, 605535, 6151150 
4/8/2021,, GENERAL GARIBALDI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 15, SORIANO, MERCEDES, 1, 404845, 6319555 
29/7/2021,, RUTA 50 Y HUERTAS AL SUR, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 8, COLONIA, SIN DATOS, 1, 443095, 6207070 
22/8/2021,, MONTES DEL PLATA SECTOR H, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, DOMINGO, 10, COLONIA, COLONIA DEL SACRAMENTO, 1, 426230, 6187740 
9/9/2021,, CALLE FLORIDA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 13, MALDONADO, MALDONADO, 1, 686985, 6135225 
23/4/2021,, CAMINO LA CRUZ DEL SUR, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, MONTEVIDEO, MONTEVIDEO, 1, 580055, 6148220 
20/4/2021,, DOCTOR PODESTA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 23, LAVALLEJA, JOSE PEDRO VARELA, 1, 729155, 6296050 
27/7/2021,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, PAYSANDU, PAYSANDU, 1, 397690, 6423600 
6/6/2021,, F. GILOMEN, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 14, COLONIA, NUEVA HELVECIA, 1, 478945, 6206975 
1/7/2021,, CARLOS WARREN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 13, SORIANO, MERCEDES, 1, 404840, 6319150 
2/7/2021,, INDEPENDENCIA, ATROPELLO DE PEATÓN, SIN LESIONADOS, VIERNES, 12, FLORIDA, FLORIDA, 1, 572360, 6226665 
2/7/2021,, MARCELINO SOSA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, MONTEVIDEO, MONTEVIDEO, 1, 574335, 6139135 
4/9/2021,, AVENIDA JOSE BELLONI, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 8, MONTEVIDEO, MONTEVIDEO, 1, 579245, 6143235 
25/4/2021,, CAMINO CARRASCO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 11, MONTEVIDEO, MONTEVIDEO, 1, 582775, 6140750 
20/6/2021,, CALLE 18, DESPISTE, LEVE, DOMINGO, 17, CANELONES, VILLA ARGENTINA, 1, 611690, 6152340 
18/8/2021,, AVENIDA LEZICA, DESPISTE, LEVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 568000, 6150135 
18/9/2021,, BALTASAR BRUM, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, SÁBADO, 18, CANELONES, SANTA ROSA, 1, 587970, 6182195 
22/6/2021,, DOCTOR E. PENZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, DURAZNO, DURAZNO, 1, 544325, 6306780 
15/5/2021,, PARALELA A RUTA TRES, DESPISTE, SIN LESIONADOS, SÁBADO, 1, SAN JOSE, SAN JOSE DE MAYO, 1, 526735, 6202100 
1/8/2021,, RINCON, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 1, 572790, 6137090 
12/6/2021,, BELLA UNION, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 4, ARTIGAS, ARTIGAS, 1, 551160, 6634590 
24/8/2021,, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 15, TACUAREMBO, TACUAREMBO, 1, 595725, 6490700 
21/4/2021,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, SORIANO, MERCEDES, 1, 404915, 6320115 
13/8/2021,, CAMINO SANFUENTES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, MONTEVIDEO, SIN DATOS, 1, 564840, 6140530 
2/9/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, JUEVES, 0, CANELONES, SIN DATOS, 1, 576350, 6173760 
20/8/2021,, AVENIDA GENERAL SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 574190, 6139205 
13/4/2021,, EMILIO RAÑA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 9, MONTEVIDEO, MONTEVIDEO, 1, 577465, 6140610 
22/5/2021,, ESCOBAR, CAÍDA, GRAVE, SÁBADO, 6, TACUAREMBO, TACUAREMBO, 1, 597375, 6492060 
18/9/2021,, SANTA ELENA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 22, CANELONES, LOMAS DE SOLYMAR, 1, 596620, 6148030 
11/9/2021,, AVENIDA LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 14, MONTEVIDEO, MONTEVIDEO, 1, 566250, 6145030 
9/7/2021,, SIN NOMBRE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 14, SALTO, SALTO, 1, 407100, 6526735 
6/9/2021,, AVENIDA GENERAL SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 5, MONTEVIDEO, MONTEVIDEO, 1, 574560, 6140595 
21/7/2021,, CAMINO TENIENTE GALEANO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 19, MONTEVIDEO, MONTEVIDEO, 1, 577795, 6145680 
10/8/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 13, PAYSANDU, SIN DATOS, 1, 406625, 6410095 
15/7/2021,, DIECIOCHO DE JULIO, DESPISTE, SIN LESIONADOS, JUEVES, 15, MALDONADO, SAN CARLOS, 1, 690405, 6147980 
13/9/2021,, CAMINO CIBILS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 23, MONTEVIDEO, MONTEVIDEO, 1, 566945, 6141095 
19/7/2021,, JOAQUIN SUAREZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 9, PAYSANDU, PAYSANDU, 1, 399615, 6425400 
24/7/2021,, DE SOTO, CAÍDA, LEVE, SÁBADO, 12, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 552850, 6153455 
11/7/2021,, BARTOLOME MITRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 11, MALDONADO, MALDONADO, 1, 687310, 6136265 
14/4/2021,, SEGUNDA PARALELA OESTE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 14, PAYSANDU, NUEVO PAYSANDU, 1, 397965, 6429585 
29/4/2021,, SAN DIEGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, LAVALLEJA, JOSE BATLLE Y ORDOÑEZ, 1, 672660, 6295790 
6/6/2021,, EDUARDO FABINI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 18, CANELONES, PANDO, 1, 593200, 6158370 
23/4/2021,, GENERAL FRUCTUOSO RIVERA, CAÍDA, LEVE, VIERNES, 9, TACUAREMBO, PASO DE LOS TOROS, 1, 544655, 6369370 
11/7/2021,, CALLE 50 Y CALLE 34, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, CANELONES, LAGOMAR, 1, 592475, 6146170 
26/7/2021,, AVENIDA ITALIA, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, LUNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 585710, 6140120 
29/9/2021,, TABARE E/FOCAS Y H. SORIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, MALDONADO, FARO JOSE IGNACIO, 1, 714680, 6142900 
8/5/2021,, CAMINO LOS CAMALOTES, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 19, MONTEVIDEO, MONTEVIDEO, 1, 562065, 6147575 
12/5/2021,, GENERAL JUAN ANTONIO LAVALLEJA, CAÍDA, GRAVE, MIÉRCOLES, 13, LAVALLEJA, JOSE PEDRO VARELA, 1, 728475, 6295365 
20/7/2021,, SIN DATOS, DESPISTE, LEVE, MARTES, 17, CANELONES, SIN DATOS, 1, 568250, 6154595 
20/4/2021,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, RIVERA, RIVERA, 1, 637005, 6579135 
16/6/2021,, RUTA 14, DESPISTE, LEVE, MIÉRCOLES, 2, LAVALLEJA, SIN DATOS, 1, 680285, 6287720 
25/7/2021,, BVAR. FRANCISCO MATA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 21, CERRO LARGO, MELO, 1, 766690, 6414245 
7/8/2021,, ARGENTINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 10, COLONIA, NUEVA HELVECIA, 1, 477510, 6204225 
3/9/2021,, AVENIDA DOCTOR ALFREDO AROCENA, CAÍDA, LEVE, VIERNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 585860, 6139570 
23/4/2021,, AVENIDA OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, MONTEVIDEO, MONTEVIDEO, 1, 577445, 6139710 
7/5/2021,, UTE 80, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, MALDONADO, PUNTA BALLENA, 1, 675905, 6139310 
15/6/2021,, ARTURO LUSSICH, ATROPELLO DE ANIMALES, GRAVE, MARTES, 8, RIVERA, RIVERA, 1, 639915, 6578210 
20/8/2021,, AVENIDA FERNANDEZ CRESPO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 6, MONTEVIDEO, MONTEVIDEO, 1, 574885, 6138100 
9/4/2021,, AVENIDA SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, RIVERA, RIVERA, 1, 639655, 6580750 
27/5/2021,, ALBERTO ZUM FELDE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 22, MONTEVIDEO, MONTEVIDEO, 1, 581890, 6140510 
22/7/2021,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 12, TACUAREMBO, TACUAREMBO, 1, 595605, 6489850 
3/8/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 7, CANELONES, SIN DATOS, 1, 611750, 6196075 
28/7/2021,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 4, TREINTA Y TRES, SIN DATOS, 1, 758205, 6325090 
2/9/2021,, SIN DATOS, DESPISTE, LEVE, JUEVES, 7, CERRO LARGO, SIN DATOS, 1, 767130, 6425670 
30/9/2021,, SAN JOSE, ATROPELLO DE PEATÓN, LEVE, JUEVES, 14, MONTEVIDEO, MONTEVIDEO, 1, 574190, 6137015 
20/8/2021,, ORINOCO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 582735, 6138185 
3/8/2021,, CAMINO HERNANDARIAS, DESPISTE, SIN LESIONADOS, MARTES, 11, DURAZNO, SANTA BERNARDINA, 1, 543470, 6309905 
8/8/2021,, ACCESO NORTE, DESPISTE, SIN LESIONADOS, DOMINGO, 22, RIO NEGRO, SIN DATOS, 1, 398400, 6389750 
27/8/2021,, SIN DATOS, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, VIERNES, 22, SAN JOSE, SAN JOSE DE MAYO, 1, 525230, 6198720 
