Fecha,, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
16/2/2022,, GENERAL APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, FLORIDA, FLORIDA, 1, 572145, 6227590 
23/3/2022,, SOLIS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 16, MALDONADO, MALDONADO, 1, 686190, 6135935 
19/2/2022,, AVENIDA CHIVERTA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 13, MALDONADO, PUNTA DEL ESTE, 1, 688440, 6130380 
20/2/2022,, CAMINO MALDONADO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 1, 579620, 6143015 
20/3/2022,, AIR FRANCE, CAÍDA, LEVE, DOMINGO, 19, CANELONES, VILLA AEROPARQUE, 1, 591500, 6149315 
18/2/2022,, GENERAL ACHA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, MONTEVIDEO, MONTEVIDEO, 1, 574900, 6142700 
21/3/2022,, S. ERRANDONEA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 14, SALTO, SALTO, 1, 409575, 6527470 
25/10/2021,, PASO LAS PIEDRA, DESPISTE, SIN LESIONADOS, LUNES, 3, CERRO LARGO, SIN DATOS, 1, 744855, 6398115 
16/3/2022,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, MALDONADO, MALDONADO, 1, 686505, 6135120 
21/10/2021,, OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 7, SALTO, SALTO, 1, 408680, 6527470 
16/10/2021,, BOULEVARD JOSE GERVASIO ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, TACUAREMBO, PASO DE LOS TOROS, 1, 546175, 6369325 
19/3/2022,, MONTEVIDEO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, PAYSANDU, PAYSANDU, 1, 397525, 6422315 
22/3/2022,, HOCQUART, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 16, MONTEVIDEO, MONTEVIDEO, 1, 576285, 6138980 
28/3/2022,, DOCTOR O. GONZALEZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 15, FLORIDA, FLORIDA, 1, 572155, 6227165 
31/3/2022,, RINCON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 19, TREINTA Y TRES, TREINTA Y TRES, 1, 743910, 6319255 
25/2/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, CANELONES, MARINDIA, 1, 607710, 6151650 
15/3/2022,, GARCIA AROCENA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, CANELONES, SOLYMAR, 1, 593490, 6145190 
28/2/2022,, AVENIDA ARQUITECTO EUGENIO BAROFFIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 583225, 6139180 
15/3/2022,, AVDA. RICARDO BECU, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, CANELONES, LAGOMAR, 1, 593260, 6144595 
25/3/2022,, AVENIDA SEPE ESQUINA AV. PAULO LABORTE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, RIVERA, RIVERA, 1, 640915, 6580465 
2/11/2021,, TOMAS CLARAMUNT, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, MONTEVIDEO, MONTEVIDEO, 1, 577495, 6141260 
24/3/2022,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 9, MALDONADO, MALDONADO, 1, 686495, 6135935 
2/3/2022,, INDEPENDENCIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, FLORIDA, FLORIDA, 1, 572500, 6226520 
10/10/2021,, RAMBLA CLAUDIO WILLIMAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, MALDONADO, PUNTA DEL ESTE, 1, 688015, 6130845 
3/3/2022,, EDUARDO PONDAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, MONTEVIDEO, MONTEVIDEO, 1, 572210, 6143825 
19/2/2022,, CARRERAS NACIONALES, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 17, MONTEVIDEO, MONTEVIDEO, 1, 577690, 6143630 
7/2/2022,, HUMBOLDT, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 22, MONTEVIDEO, MONTEVIDEO, 1, 569875, 6141155 
30/10/2021,, REPUBLICA ARGENTINA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 5, TACUAREMBO, TACUAREMBO, 1, 593655, 6489375 
26/3/2022,, CAMINO DEL EXODO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, SALTO, SALTO, 1, 408100, 6528740 
2/11/2021,, RAMBLA REPUBLICA DE MEXICO, DESPISTE, LEVE, MARTES, 12, MONTEVIDEO, MONTEVIDEO, 1, 585475, 6137775 
18/2/2022,, J. ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, COLONIA, OMBUES DE LAVALLE, 1, 425160, 6244360 
4/3/2022,, GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, COLONIA, COLONIA DEL SACRAMENTO, 1, 422400, 6185355 
22/3/2022,, FRANCISCO MACIEL, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 9, DURAZNO, DURAZNO, 1, 545185, 6305730 
7/2/2022,, MARTÍN ESPONDA. A 1KM DE RUTA 5, DESPISTE, LEVE, LUNES, 17, DURAZNO, SIN DATOS, 1, 548110, 6366925 
23/2/2022,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 3, MONTEVIDEO, MONTEVIDEO, 1, 570750, 6146225 
19/2/2022,, RUTA 1 KM 173.500, DESPISTE, LEVE, SÁBADO, 10, COLONIA, SIN DATOS, 1, 426465, 6187560 
2/3/2022,, CALLE 17, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, CANELONES, PARQUE DEL PLATA, 1, 616955, 6154210 
4/10/2021,, ALBERTO ZUM FELDE, ATROPELLO DE PEATÓN, LEVE, LUNES, 16, MONTEVIDEO, MONTEVIDEO, 1, 582220, 6140005 
24/3/2022,, RINCON, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 11, RIO NEGRO, YOUNG, 1, 440660, 6381455 
16/11/2021,, DOMINGO ARAMBURU, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 8, MONTEVIDEO, MONTEVIDEO, 1, 575050, 6139520 
24/2/2022,, CHILE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 11, CANELONES, SANTA LUCIA, 1, 555610, 6187370 
13/11/2021,, PARAJE EL ALAMO, DESPISTE, SIN LESIONADOS, SÁBADO, 21, ROCHA, SIN DATOS, 1, 753045, 6249905 
9/10/2021,, VIA_PUBLICA, DESPISTE, LEVE, SÁBADO, 6, MONTEVIDEO, MONTEVIDEO, 1, 559055, 6150190 
19/10/2021,, AVENIDA DOCTOR JAVIER BARRIOS AMORIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 20, LAVALLEJA, MINAS, 1, 664120, 6195805 
29/10/2021,, CAMINO DURAN, ATROPELLO DE PEATÓN, LEVE, VIERNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 570215, 6149300 
9/3/2022,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 8, RIO NEGRO, SIN DATOS, 1, 388275, 6329470 
27/3/2022,, AVENIDA JOAQUIN SUAREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 12, MONTEVIDEO, MONTEVIDEO, 1, 573440, 6142140 
9/11/2021,, SANTA TERESA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, MALDONADO, MALDONADO, 1, 686985, 6135525 
14/11/2021,, JUAN J. CARDOZO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 4, FLORIDA, FLORIDA, 1, 572065, 6226655 
18/2/2022,, MONTERROSO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 5, ROCHA, ROCHA, 1, 745520, 6181065 
20/3/2022,, ENRIQUETA COMPTE Y RIQUET, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 9, MONTEVIDEO, MONTEVIDEO, 1, 574080, 6139480 
3/10/2021,, FRANKLIN DELANO ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, COLONIA, CARMELO, 1, 380880, 6237585 
21/3/2022,, GENERAL URQUIZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, MONTEVIDEO, MONTEVIDEO, 1, 577455, 6140015 
27/2/2022,, SIN DATOS, DESPISTE, LEVE, DOMINGO, 16, PAYSANDU, SIN DATOS, 1, 476050, 6419380 
26/3/2022,, ANDRESITO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 1, PAYSANDU, PAYSANDU, 1, 398280, 6425595 
3/3/2022,, SIN DATOS, DESPISTE, SIN LESIONADOS, JUEVES, 8, SALTO, SIN DATOS, 1, 427690, 6548250 
18/2/2022,, PAUL HARRIS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 12, RIVERA, RIVERA, 1, 640225, 6580330 
18/3/2022,, LAS PIEDRAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, SORIANO, MERCEDES, 1, 404205, 6318780 
17/3/2022,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 5, PAYSANDU, PAYSANDU, 1, 398595, 6423420 
12/11/2021,, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 19, CERRO LARGO, MELO, 1, 765820, 6415245 
28/3/2022,, AV. DEL MAR, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 8, MALDONADO, PUNTA DEL ESTE, 1, 688625, 6132605 
22/2/2022,, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 18, MONTEVIDEO, MONTEVIDEO, 1, 577355, 6143885 
2/3/2022,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 20, COLONIA, CARMELO, 1, 381240, 6237315 
18/2/2022,, HECTOR GUTIERREZ RUIZ, CAÍDA, LEVE, VIERNES, 18, TACUAREMBO, SIN DATOS, 1, 597365, 6493190 
12/3/2022,, AVENIDA JOSE BELLONI, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 12, MONTEVIDEO, MONTEVIDEO, 1, 578650, 6146535 
28/2/2022,, DIECIOCHO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 10, DURAZNO, DURAZNO, 1, 544345, 6307465 
15/11/2021,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 22, LAVALLEJA, MINAS, 1, 661830, 6194760 
16/10/2021,, SIN DATOS, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 12, CANELONES, BARROS BLANCOS, 1, 592620, 6154885 
8/11/2021,, DIECIOCHO DE NOVIEMBRE, CAÍDA, LEVE, LUNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 580565, 6148355 
14/11/2021,, AVENIDA GENERAL ULPIANO BORGES, CAÍDA, LEVE, DOMINGO, 6, RIO NEGRO, VILLA GENERAL BORGES, 1, 463480, 6397460 
6/10/2021,, CAMINO A MAURICIO||SAN JOSE||KIYU||ORDEIG, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 22, SAN JOSE, SIN DATOS, 1, 529985, 6161870 
7/3/2022,, RUTA 7 .- KM 8.-, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 3, CERRO LARGO, SIN DATOS, 1, 772280, 6420750 
28/2/2022,, J. PALOMEQUE, CAÍDA, GRAVE, LUNES, 9, CERRO LARGO, RIO BRANCO, 1, 840135, 6389980 
23/10/2021,, SIN DATOS, CAÍDA, LEVE, SÁBADO, 6, PAYSANDU, CHACRAS DE PAYSANDU, 1, 401910, 6417685 
28/3/2022,, BOULEVARD GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 576200, 6139580 
13/10/2021,, BOULEVARD APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 9, MONTEVIDEO, MONTEVIDEO, 1, 581240, 6146085 
30/10/2021,, PAYSANDU, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 17, MONTEVIDEO, MONTEVIDEO, 1, 574710, 6137675 
15/3/2022,, AVENIDA GENERAL JOSE GERVASIO ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 13, SAN JOSE, ECILDA PAULLIER, 1, 495850, 6198235 
10/2/2022,, AV CIRCUNVALACION, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 7, CANELONES, ATLANTIDA, 1, 613140, 6151830 
3/10/2021,, SIN DATOS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 18, ROCHA, SIN DATOS, 1, 749130, 6182105 
22/10/2021,, AVENIDA PEREZ BUTLER, CAÍDA, LEVE, VIERNES, 15, CANELONES, EL PINAR, 1, 600220, 6148090 
23/3/2022,, EDUARDO VICTOR HAEDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, MONTEVIDEO, MONTEVIDEO, 1, 575855, 6138090 
27/3/2022,, YUGOESLAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 11, MONTEVIDEO, MONTEVIDEO, 1, 569855, 6145000 
27/3/2022,, AVENIDA URUGUAY Y SUMMER, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 11, CANELONES, SOLYMAR, 1, 594430, 6145555 
6/3/2022,, CAMINO CARRASCO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, MONTEVIDEO, MONTEVIDEO, 1, 581395, 6141010 
14/3/2022,, DAMASO ANTONIO LARRAÑAGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, CERRO LARGO, MELO, 1, 767985, 6414305 
11/10/2021,, BRIG. GENERAL MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 23, CERRO LARGO, MELO, 1, 766470, 6416475 
7/3/2022,, DOCTOR ELIAS ABDO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 15, TACUAREMBO, TACUAREMBO, 1, 595695, 6491000 
14/10/2021,, SIN DATOS, CAÍDA, SIN LESIONADOS, JUEVES, 21, SORIANO, SIN DATOS, 1, 432670, 6323820 
22/10/2021,, JOSE BATLLE Y ORDOÑEZ, CAÍDA, LEVE, VIERNES, 14, CANELONES, SIN DATOS, 1, 570860, 6152990 
24/3/2022,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 12, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 551430, 6155000 
28/3/2022,, RUTA 61 KM 22, CAÍDA, LEVE, LUNES, 21, COLONIA, SIN DATOS, 1, 472445, 6206105 
16/3/2022,, JULIO J. MARTINEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, ROCHA, ROCHA, 1, 745170, 6180140 
20/2/2022,, SIN DATOS, DESPISTE, SIN LESIONADOS, DOMINGO, 7, SAN JOSE, SAN JOSE DE MAYO, 1, 525230, 6198720 
10/2/2022,, AVENIDA JOSE BELLONI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 18, MONTEVIDEO, SIN DATOS, 1, 579240, 6152795 
6/11/2021,, BARON DE SUPERVILLE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 18, CANELONES, SOLYMAR, 1, 593785, 6145815 
3/10/2021,, COSTANERA NORTE, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 14, PAYSANDU, NUEVO PAYSANDU, 1, 397370, 6426890 
19/10/2021,, MANUEL FREIRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 22, SORIANO, MERCEDES, 1, 405830, 6320195 
2/11/2021,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 14, FLORIDA, FLORIDA, 1, 572430, 6226305 
27/2/2022,, MARIA EUGENIA VAZ FERREIRA, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, DOMINGO, 12, MONTEVIDEO, MONTEVIDEO, 1, 572860, 6142540 
28/2/2022,, SIN DATOS, DESPISTE, SIN LESIONADOS, LUNES, 1, FLORES, SIN DATOS, 1, 491060, 6322510 
19/3/2022,, AVENIDA GENERAL JOSE GERVASIO ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 16, PAYSANDU, GUICHON, 1, 480950, 6419760 
15/11/2021,, 24 DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 20, CERRO LARGO, ACEGUA, 1, 768540, 6470110 
31/3/2022,, FACUNDO ALZOLA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 20, SORIANO, MERCEDES, 1, 404485, 6318450 
30/3/2022,, RAMAL RUTA 5, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 23, FLORIDA, SIN DATOS, 1, 564555, 6223490 
26/10/2021,, RUTA 19 KM 12 FRENTE A ENTRADA MOLINOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 20, ROCHA, SIN DATOS, 1, 817555, 6269635 
14/10/2021,, DUCASE CASI SARA IBAÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 13, MALDONADO, MALDONADO, 1, 688090, 6137560 
24/10/2021,, SIN DATOS, DESPISTE, GRAVE, DOMINGO, 1, CANELONES, NEPTUNIA, 1, 603800, 6150920 
9/11/2021,, EMANCIPACION, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MARTES, 6, MONTEVIDEO, MONTEVIDEO, 1, 571295, 6143240 
15/10/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, CANELONES, BARROS BLANCOS, 1, 589870, 6152735 
5/3/2022,, AVENIDA GENERAL RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 23, MONTEVIDEO, MONTEVIDEO, 1, 577410, 6137375 
16/3/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 7, CANELONES, LAGOMAR, 1, 591785, 6145955 
20/3/2022,, AVENIDA ANTONIO LUSSICH, CAÍDA, LEVE, DOMINGO, 9, MALDONADO, CERRO PELADO, 1, 684630, 6137600 
30/3/2022,, NUEVA PALMIRA, CAÍDA, LEVE, MIÉRCOLES, 8, MONTEVIDEO, MONTEVIDEO, 1, 575415, 6138995 
19/3/2022,, AVENIDA OCHO DE OCTUBRE, CAÍDA, LEVE, SÁBADO, 17, MONTEVIDEO, MONTEVIDEO, 1, 578975, 6140790 
20/3/2022,, LIMA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 14, MONTEVIDEO, MONTEVIDEO, 1, 575040, 6138550 
26/3/2022,, TREINTA Y TRES, CAÍDA, SIN LESIONADOS, SÁBADO, 6, MALDONADO, SAN CARLOS, 1, 690620, 6148075 
5/11/2021,, SANTIN CARLOS ROSSI, CAÍDA, GRAVE, VIERNES, 23, TACUAREMBO, PASO DE LOS TOROS, 1, 544385, 6369750 
17/2/2022,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 11, RIO NEGRO, YOUNG, 1, 440765, 6381975 
15/3/2022,, RUTA 109, DESPISTE, SIN LESIONADOS, MARTES, 12, ROCHA, SIN DATOS, 1, 741200, 6189190 
31/10/2021,, RUTA  ONCE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 18, SAN JOSE, SAN JOSE DE MAYO, 1, 524595, 6200725 
25/3/2022,, DOCTOR POUEY, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 20, CANELONES, SIN DATOS, 1, 571065, 6156380 
12/10/2021,, RIO URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 10, CANELONES, LAGOMAR, 1, 592700, 6144565 
20/10/2021,, JOSE ELLAURI, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 12, MONTEVIDEO, MONTEVIDEO, 1, 576800, 6135195 
8/11/2021,, VIA_PUBLICA, CAÍDA, LEVE, LUNES, 18, MALDONADO, MALDONADO, 1, 686505, 6135120 
23/3/2022,, MARTIN IRULEGUI, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 14, RIVERA, MANDUBI, 1, 638045, 6577195 
30/10/2021,, AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 1, RIVERA, RIVERA, 1, 639130, 6580120 
7/11/2021,, RUTA 12 KM 95, DESPISTE, LEVE, DOMINGO, 6, CANELONES, SIN DATOS, 1, 616705, 6200195 
25/3/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 19, SAN JOSE, SIN DATOS, 1, 528065, 6231520 
31/3/2022,, VEINTIUNO DE SETIEMBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 16, MONTEVIDEO, MONTEVIDEO, 1, 576600, 6136185 
11/3/2022,, COMERCIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 579245, 6139415 
17/10/2021,, VIZCONDE DE MAUA, CAÍDA, LEVE, DOMINGO, 6, PAYSANDU, PAYSANDU, 1, 398685, 6425730 
5/11/2021,, CAMINO MALDONADO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 580250, 6144310 
30/3/2022,, JOSE MARIA GUERRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 578415, 6144070 
31/10/2021,, PORONGOS, DESPISTE, LEVE, DOMINGO, 18, FLORES, TRINIDAD, 1, 509500, 6292575 
10/11/2021,, AVENIDA JOSE BELLONI, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 21, MONTEVIDEO, MONTEVIDEO, 1, 578595, 6145180 
10/11/2021,, AV. WILSON FERREIRA ALDUNATE, CAÍDA, LEVE, MIÉRCOLES, 6, PAYSANDU, PAYSANDU, 1, 399350, 6424805 
7/11/2021,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, DOMINGO, 20, SAN JOSE, LIBERTAD, 1, 535035, 6166125 
13/2/2022,, DEMOCRACIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 21, MONTEVIDEO, MONTEVIDEO, 1, 575150, 6139550 
26/10/2021,, AVENIDA BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, RIVERA, RIVERA, 1, 640565, 6579445 
10/11/2021,, ALFREDO PUIG, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 10, FLORES, TRINIDAD, 1, 509630, 6291490 
19/10/2021,, SIN DATOS, CAÍDA, GRAVE, MARTES, 6, ROCHA, SIN DATOS, 1, 827650, 6263670 
27/2/2022,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 3, FLORIDA, SARANDI GRANDE, 1, 561530, 6267680 
23/3/2022,, RUTA 37 KM 5, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 17, MALDONADO, SIN DATOS, 1, 661065, 6147340 
17/3/2022,, AVENIDA DE LAS AMERICAS Y BOULEVARD GRAL.JOSE ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 16, PAYSANDU, NUEVO PAYSANDU, 1, 400145, 6429190 
13/2/2022,, SIN DATOS, DESPISTE, LEVE, DOMINGO, 23, SORIANO, SIN DATOS, 1, 450705, 6328225 
7/11/2021,, AVENIDA JOSE BELLONI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 17, MONTEVIDEO, MONTEVIDEO, 1, 579190, 6143435 
28/10/2021,, LAS VIOLETAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, MONTEVIDEO, MONTEVIDEO, 1, 572685, 6144155 
4/11/2021,, TURQUIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 12, MONTEVIDEO, MONTEVIDEO, 1, 568660, 6139785 
4/3/2022,, NANO PEREZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 15, CERRO LARGO, MELO, 1, 765800, 6415060 
7/11/2021,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, TACUAREMBO, TACUAREMBO, 1, 596690, 6491285 
20/3/2022,, CAMINO DE ARROZAL 33, CAÍDA, LEVE, DOMINGO, 14, TREINTA Y TRES, SIN DATOS, 1, 790610, 6351760 
13/10/2021,, GENERAL JOSE G. ARTIGAS, CAÍDA, LEVE, MIÉRCOLES, 17, SALTO, SALTO, 1, 408600, 6526855 
13/2/2022,, VIA_PUBLICA, CAÍDA, LEVE, DOMINGO, 20, TREINTA Y TRES, TREINTA Y TRES, 1, 744125, 6319175 
4/2/2022,, VENTURA ALEGRE, ATROPELLO DE ANIMALES, LEVE, VIERNES, 21, MALDONADO, MALDONADO, 1, 685980, 6135440 
23/3/2022,, SIN DATOS, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 12, LAVALLEJA, SIN DATOS, 1, 741730, 6288500 
27/2/2022,, SIN DATOS, DESPISTE, LEVE, DOMINGO, 2, RIVERA, SIN DATOS, 1, 613420, 6550235 
27/10/2021,, CAPITAN VIDELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, MONTEVIDEO, MONTEVIDEO, 1, 577630, 6137650 
4/10/2021,, BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 9, SALTO, SALTO, 1, 407720, 6527245 
1/3/2022,, RUTA 19 KM 2, DESPISTE, SIN LESIONADOS, MARTES, 1, ROCHA, SIN DATOS, 1, 825645, 6266305 
4/10/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, LUNES, 0, CANELONES, SIN DATOS, 1, 567470, 6172955 
5/3/2022,, GENERAL MANUEL ORIBE, CAÍDA, GRAVE, SÁBADO, 17, TREINTA Y TRES, TREINTA Y TRES, 1, 743705, 6319230 
